Location,Period,Indicator,Tooltip,IndicatorCode,FactValueForMeasure,FactValueString,FactValueUoM,FactComments,LanguageName,'Facts'[LANGUAGE_CODE],LanguageOrder,SpaceTime,TimeDimValueCode,DataSourceDimValueCode,SpatialDimValueCode,Dim1ValueCode,Dim2ValueCode,Dim3ValueCode,SlicingDimCode,SlicingDimValueCode,IsLatestYear,LatestYearLabel,FactValueNumericPrefix
Costa Rica,2006,Hospital beds (per 10 000 population),13.2,WHS6_102,13.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2006,,CRI,,,,,,FALSE,2006,
Costa Rica,2007,Hospital beds (per 10 000 population),13,WHS6_102,13,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2007,,CRI,,,,,,FALSE,2007,
Costa Rica,2008,Hospital beds (per 10 000 population),12.5,WHS6_102,12.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2008,,CRI,,,,,,FALSE,2008,
Costa Rica,2009,Hospital beds (per 10 000 population),12.4,WHS6_102,12.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2009,,CRI,,,,,,FALSE,2009,
Costa Rica,2010,Hospital beds (per 10 000 population),12.4,WHS6_102,12.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2010,,CRI,,,,,,FALSE,2010,
Costa Rica,2011,Hospital beds (per 10 000 population),12.3,WHS6_102,12.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2011,,CRI,,,,,,FALSE,2011,
Costa Rica,2012,Hospital beds (per 10 000 population),12,WHS6_102,12,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2012,,CRI,,,,,,FALSE,2012,
Costa Rica,2013,Hospital beds (per 10 000 population),11.8,WHS6_102,11.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2013,,CRI,,,,,,FALSE,2013,
Costa Rica,2014,Hospital beds (per 10 000 population),11.7,WHS6_102,11.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2014,,CRI,,,,,,FALSE,2014,
Costa Rica,2015,Hospital beds (per 10 000 population),11.6,WHS6_102,11.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2015,,CRI,,,,,,FALSE,2015,
Costa Rica,2016,Hospital beds (per 10 000 population),11.5,WHS6_102,11.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2016,,CRI,,,,,,FALSE,2016,
Costa Rica,2017,Hospital beds (per 10 000 population),11.4,WHS6_102,11.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2017,,CRI,,,,,,FALSE,2017,
Costa Rica,2018,Hospital beds (per 10 000 population),11.1,WHS6_102,11.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2018,,CRI,,,,,,FALSE,2018,
Costa Rica,2019,Hospital beds (per 10 000 population),11,WHS6_102,11,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CRI,2019,,CRI,,,,,,TRUE,Latest,
Congo,2005,Hospital beds (per 10 000 population),16,WHS6_102,16,,,WHO AFRO regional observatory,English,en,1,COG,2005,,COG,,,,,,TRUE,Latest,
Comoros,2006,Hospital beds (per 10 000 population),22,WHS6_102,22,,,WHO AFRO regional observatory,English,en,1,COM,2006,,COM,,,,,,FALSE,2006,
Comoros,2010,Hospital beds (per 10 000 population),21.6,WHS6_102,21.6,,,Official report to WHO,English,en,1,COM,2010,,COM,,,,,,TRUE,Latest,
Colombia,2010,Hospital beds (per 10 000 population),14.8,WHS6_102,14.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2010,,COL,,,,,,FALSE,2010,
Colombia,2011,Hospital beds (per 10 000 population),14.5,WHS6_102,14.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2011,,COL,,,,,,FALSE,2011,
Colombia,2012,Hospital beds (per 10 000 population),14.8,WHS6_102,14.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2012,,COL,,,,,,FALSE,2012,
Colombia,2013,Hospital beds (per 10 000 population),15.4,WHS6_102,15.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2013,,COL,,,,,,FALSE,2013,
Colombia,2014,Hospital beds (per 10 000 population),15.9,WHS6_102,15.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2014,,COL,,,,,,FALSE,2014,
Colombia,2015,Hospital beds (per 10 000 population),16.1,WHS6_102,16.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2015,,COL,,,,,,FALSE,2015,
Colombia,2016,Hospital beds (per 10 000 population),16.8,WHS6_102,16.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2016,,COL,,,,,,FALSE,2016,
Colombia,2017,Hospital beds (per 10 000 population),17,WHS6_102,17,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2017,,COL,,,,,,FALSE,2017,
Colombia,2018,Hospital beds (per 10 000 population),17.1,WHS6_102,17.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,COL,2018,,COL,,,,,,TRUE,Latest,
China,2000,Hospital beds (per 10 000 population),16.8,WHS6_102,16.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2000,,CHN,,,,,,FALSE,2000,
China,2001,Hospital beds (per 10 000 population),16.6,WHS6_102,16.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2001,,CHN,,,,,,FALSE,2001,
China,2002,Hospital beds (per 10 000 population),17,WHS6_102,17,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2002,,CHN,,,,,,FALSE,2002,
China,2003,Hospital beds (per 10 000 population),17.3,WHS6_102,17.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2003,,CHN,,,,,,FALSE,2003,
China,2004,Hospital beds (per 10 000 population),17.9,WHS6_102,17.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2004,,CHN,,,,,,FALSE,2004,
China,2005,Hospital beds (per 10 000 population),18.4,WHS6_102,18.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2005,,CHN,,,,,,FALSE,2005,
China,2006,Hospital beds (per 10 000 population),19.1,WHS6_102,19.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2006,,CHN,,,,,,FALSE,2006,
China,2007,Hospital beds (per 10 000 population),19.9,WHS6_102,19.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2007,,CHN,,,,,,FALSE,2007,
China,2008,Hospital beds (per 10 000 population),21.3,WHS6_102,21.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2008,,CHN,,,,,,FALSE,2008,
China,2009,Hospital beds (per 10 000 population),22.9,WHS6_102,22.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2009,,CHN,,,,,,FALSE,2009,
China,2010,Hospital beds (per 10 000 population),24.7,WHS6_102,24.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2010,,CHN,,,,,,FALSE,2010,
China,2011,Hospital beds (per 10 000 population),26.9,WHS6_102,26.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2011,,CHN,,,,,,FALSE,2011,
China,2012,Hospital beds (per 10 000 population),30.1,WHS6_102,30.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2012,,CHN,,,,,,FALSE,2012,
China,2013,Hospital beds (per 10 000 population),32.9,WHS6_102,32.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2013,,CHN,,,,,,FALSE,2013,
China,2014,Hospital beds (per 10 000 population),35.5,WHS6_102,35.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2014,,CHN,,,,,,FALSE,2014,
China,2015,Hospital beds (per 10 000 population),37.9,WHS6_102,37.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2015,,CHN,,,,,,FALSE,2015,
China,2016,Hospital beds (per 10 000 population),40.2,WHS6_102,40.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2016,,CHN,,,,,,FALSE,2016,
China,2017,Hospital beds (per 10 000 population),43.1,WHS6_102,43.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHN,2017,,CHN,,,,,,TRUE,Latest,
Chile,2000,Hospital beds (per 10 000 population),27.2,WHS6_102,27.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2000,,CHL,,,,,,FALSE,2000,
Chile,2001,Hospital beds (per 10 000 population),26.2,WHS6_102,26.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2001,,CHL,,,,,,FALSE,2001,
Chile,2002,Hospital beds (per 10 000 population),25.4,WHS6_102,25.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2002,,CHL,,,,,,FALSE,2002,
Chile,2003,Hospital beds (per 10 000 population),25.1,WHS6_102,25.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2003,,CHL,,,,,,FALSE,2003,
Chile,2004,Hospital beds (per 10 000 population),24.1,WHS6_102,24.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2004,,CHL,,,,,,FALSE,2004,
Chile,2005,Hospital beds (per 10 000 population),23.1,WHS6_102,23.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2005,,CHL,,,,,,FALSE,2005,
Chile,2006,Hospital beds (per 10 000 population),23.3,WHS6_102,23.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2006,,CHL,,,,,,FALSE,2006,
Chile,2007,Hospital beds (per 10 000 population),22.9,WHS6_102,22.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2007,,CHL,,,,,,FALSE,2007,
Chile,2008,Hospital beds (per 10 000 population),22.8,WHS6_102,22.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2008,,CHL,,,,,,FALSE,2008,
Chile,2009,Hospital beds (per 10 000 population),22.7,WHS6_102,22.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2009,,CHL,,,,,,FALSE,2009,
Chile,2010,Hospital beds (per 10 000 population),20.4,WHS6_102,20.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2010,,CHL,,,,,,FALSE,2010,
Chile,2011,Hospital beds (per 10 000 population),22.2,WHS6_102,22.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2011,,CHL,,,,,,FALSE,2011,
Chile,2012,Hospital beds (per 10 000 population),21.7,WHS6_102,21.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2012,,CHL,,,,,,FALSE,2012,
Chile,2013,Hospital beds (per 10 000 population),21.7,WHS6_102,21.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2013,,CHL,,,,,,FALSE,2013,
Chile,2014,Hospital beds (per 10 000 population),21.2,WHS6_102,21.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2014,,CHL,,,,,,FALSE,2014,
Chile,2015,Hospital beds (per 10 000 population),21.4,WHS6_102,21.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2015,,CHL,,,,,,FALSE,2015,
Chile,2016,Hospital beds (per 10 000 population),21.2,WHS6_102,21.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2016,,CHL,,,,,,FALSE,2016,
Chile,2017,Hospital beds (per 10 000 population),21.1,WHS6_102,21.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2017,,CHL,,,,,,FALSE,2017,
Chile,2018,Hospital beds (per 10 000 population),20.6,WHS6_102,20.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CHL,2018,,CHL,,,,,,TRUE,Latest,
Chad,2005,Hospital beds (per 10 000 population),4,WHS6_102,4,,,WHO AFRO regional observatory,English,en,1,TCD,2005,,TCD,,,,,,TRUE,Latest,
Central African Republic,2006,Hospital beds (per 10 000 population),12,WHS6_102,12,,,WHO AFRO regional observatory,English,en,1,CAF,2006,,CAF,,,,,,FALSE,2006,
Central African Republic,2011,Hospital beds (per 10 000 population),10,WHS6_102,10,,,WHO AFRO regional observatory,English,en,1,CAF,2011,,CAF,,,,,,TRUE,Latest,
Canada,2000,Hospital beds (per 10 000 population),37.7,WHS6_102,37.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2000,,CAN,,,,,,FALSE,2000,
Canada,2001,Hospital beds (per 10 000 population),36.9,WHS6_102,36.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2001,,CAN,,,,,,FALSE,2001,
Canada,2002,Hospital beds (per 10 000 population),36.4,WHS6_102,36.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2002,,CAN,,,,,,FALSE,2002,
Canada,2003,Hospital beds (per 10 000 population),35,WHS6_102,35,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2003,,CAN,,,,,,FALSE,2003,
Canada,2004,Hospital beds (per 10 000 population),34.4,WHS6_102,34.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2004,,CAN,,,,,,FALSE,2004,
Canada,2005,Hospital beds (per 10 000 population),31,WHS6_102,31,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2005,,CAN,,,,,,FALSE,2005,
Canada,2006,Hospital beds (per 10 000 population),30.2,WHS6_102,30.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2006,,CAN,,,,,,FALSE,2006,
Canada,2007,Hospital beds (per 10 000 population),29.6,WHS6_102,29.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2007,,CAN,,,,,,FALSE,2007,
Canada,2008,Hospital beds (per 10 000 population),28.5,WHS6_102,28.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2008,,CAN,,,,,,FALSE,2008,
Canada,2009,Hospital beds (per 10 000 population),28,WHS6_102,28,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2009,,CAN,,,,,,FALSE,2009,
Canada,2010,Hospital beds (per 10 000 population),27.8,WHS6_102,27.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2010,,CAN,,,,,,FALSE,2010,
Canada,2011,Hospital beds (per 10 000 population),28,WHS6_102,28,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2011,,CAN,,,,,,FALSE,2011,
Canada,2012,Hospital beds (per 10 000 population),27.9,WHS6_102,27.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2012,,CAN,,,,,,FALSE,2012,
Canada,2013,Hospital beds (per 10 000 population),27.2,WHS6_102,27.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2013,,CAN,,,,,,FALSE,2013,
Canada,2014,Hospital beds (per 10 000 population),26.7,WHS6_102,26.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2014,,CAN,,,,,,FALSE,2014,
Canada,2015,Hospital beds (per 10 000 population),26.2,WHS6_102,26.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2015,,CAN,,,,,,FALSE,2015,
Canada,2016,Hospital beds (per 10 000 population),26,WHS6_102,26,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2016,,CAN,,,,,,FALSE,2016,
Canada,2017,Hospital beds (per 10 000 population),25.3,WHS6_102,25.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2017,,CAN,,,,,,FALSE,2017,
Canada,2018,Hospital beds (per 10 000 population),25.5,WHS6_102,25.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2018,,CAN,,,,,,FALSE,2018,
Canada,2019,Hospital beds (per 10 000 population),25.2,WHS6_102,25.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,CAN,2019,,CAN,,,,,,TRUE,Latest,
Cameroon,2006,Hospital beds (per 10 000 population),15,WHS6_102,15,,,WHO AFRO regional observatory,English,en,1,CMR,2006,,CMR,,,,,,FALSE,2006,
Cameroon,2010,Hospital beds (per 10 000 population),13,WHS6_102,13,,,WHO AFRO regional observatory,English,en,1,CMR,2010,,CMR,,,,,,TRUE,Latest,
Cambodia,2013,Hospital beds (per 10 000 population),7,WHS6_102,7,,,WHO/OECD: Health at a Glance Asia/Pacific 2014,English,en,1,KHM,2013,,KHM,,,,,,FALSE,2013,
Cambodia,2015,Hospital beds (per 10 000 population),8,WHS6_102,8,,,WHO/OECD: Health at a Glance Asia/Pacific 2018,English,en,1,KHM,2015,,KHM,,,,,,FALSE,2015,
Cambodia,2016,Hospital beds (per 10 000 population),9,WHS6_102,9,,,Official report to WHO,English,en,1,KHM,2016,,KHM,,,,,,TRUE,Latest,
Cabo Verde,2008,Hospital beds (per 10 000 population),21,WHS6_102,21,,,WHO AFRO regional observatory,English,en,1,CPV,2008,,CPV,,,,,,FALSE,2008,
Cabo Verde,2010,Hospital beds (per 10 000 population),21,WHS6_102,21,,,WHO AFRO regional observatory,English,en,1,CPV,2010,,CPV,,,,,,TRUE,Latest,
Burundi,2006,Hospital beds (per 10 000 population),7,WHS6_102,7,,,WHO AFRO regional observatory,English,en,1,BDI,2006,,BDI,,,,,,FALSE,2006,
Burundi,2011,Hospital beds (per 10 000 population),19,WHS6_102,19,,,WHO AFRO regional observatory,English,en,1,BDI,2011,,BDI,,,,,,FALSE,2011,
Burundi,2014,Hospital beds (per 10 000 population),7.9,WHS6_102,7.9,,,Official report to WHO,English,en,1,BDI,2014,,BDI,,,,,,TRUE,Latest,
Burkina Faso,2006,Hospital beds (per 10 000 population),9,WHS6_102,9,,,WHO AFRO regional observatory,English,en,1,BFA,2006,,BFA,,,,,,FALSE,2006,
Burkina Faso,2010,Hospital beds (per 10 000 population),4,WHS6_102,4,,,WHO AFRO regional observatory,English,en,1,BFA,2010,,BFA,,,,,,TRUE,Latest,
Bulgaria,2000,Hospital beds (per 10 000 population),74.11,WHS6_102,74.11,,,"European Health for All database (WHO), 26 May 2020",English,en,1,BGR,2000,,BGR,,,,,,FALSE,2000,
Bulgaria,2001,Hospital beds (per 10 000 population),72.01,WHS6_102,72.01,,,"European Health for All database (WHO), 26 May 2020",English,en,1,BGR,2001,,BGR,,,,,,FALSE,2001,
Bulgaria,2002,Hospital beds (per 10 000 population),64.85,WHS6_102,64.85,,,"European Health for All database (WHO), 26 May 2020",English,en,1,BGR,2002,,BGR,,,,,,FALSE,2002,
Bulgaria,2003,Hospital beds (per 10 000 population),62.85,WHS6_102,62.85,,,"European Health for All database (WHO), 26 May 2020",English,en,1,BGR,2003,,BGR,,,,,,FALSE,2003,
Bulgaria,2004,Hospital beds (per 10 000 population),61.31,WHS6_102,61.31,,,"European Health for All database (WHO), 26 May 2020",English,en,1,BGR,2004,,BGR,,,,,,FALSE,2004,
Bulgaria,2005,Hospital beds (per 10 000 population),64.12,WHS6_102,64.12,,,"European Health for All database (WHO), 26 May 2020",English,en,1,BGR,2005,,BGR,,,,,,FALSE,2005,
Bulgaria,2006,Hospital beds (per 10 000 population),62.78,WHS6_102,62.78,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2006,,BGR,,,,,,FALSE,2006,
Bulgaria,2007,Hospital beds (per 10 000 population),64.61,WHS6_102,64.61,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2007,,BGR,,,,,,FALSE,2007,
Bulgaria,2008,Hospital beds (per 10 000 population),66.08,WHS6_102,66.08,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2008,,BGR,,,,,,FALSE,2008,
Bulgaria,2009,Hospital beds (per 10 000 population),67.22,WHS6_102,67.22,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2009,,BGR,,,,,,FALSE,2009,
Bulgaria,2010,Hospital beds (per 10 000 population),66.17,WHS6_102,66.17,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2010,,BGR,,,,,,FALSE,2010,
Bulgaria,2011,Hospital beds (per 10 000 population),64.49,WHS6_102,64.49,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2011,,BGR,,,,,,FALSE,2011,
Bulgaria,2012,Hospital beds (per 10 000 population),66.12,WHS6_102,66.12,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2012,,BGR,,,,,,FALSE,2012,
Bulgaria,2013,Hospital beds (per 10 000 population),68.16,WHS6_102,68.16,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2013,,BGR,,,,,,FALSE,2013,
Bulgaria,2014,Hospital beds (per 10 000 population),71.3,WHS6_102,71.3,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2014,,BGR,,,,,,FALSE,2014,
Bulgaria,2015,Hospital beds (per 10 000 population),72.35,WHS6_102,72.35,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2015,,BGR,,,,,,FALSE,2015,
Bulgaria,2016,Hospital beds (per 10 000 population),72.7,WHS6_102,72.7,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2016,,BGR,,,,,,FALSE,2016,
Bulgaria,2017,Hospital beds (per 10 000 population),74.54,WHS6_102,74.54,,,Eurostat (Accessed on 26 May 2020),English,en,1,BGR,2017,,BGR,,,,,,TRUE,Latest,
Brunei Darussalam,2000,Hospital beds (per 10 000 population),24.6,WHS6_102,24.6,,,Brunei Darussalam Health Information Booklet,English,en,1,BRN,2000,,BRN,,,,,,FALSE,2000,
Brunei Darussalam,2005,Hospital beds (per 10 000 population),25.8,WHS6_102,25.8,,,Brunei Darussalam Health Information Booklet,English,en,1,BRN,2005,,BRN,,,,,,FALSE,2005,
Brunei Darussalam,2010,Hospital beds (per 10 000 population),24.6,WHS6_102,24.6,,,Brunei Darussalam Health Information Booklet,English,en,1,BRN,2010,,BRN,,,,,,FALSE,2010,
